id,year,province,subject_type,batch_name,university_code,university_name,major_group_code,major_code,major_name,min_score,min_rank,plan_type,source_name,source_url,source_updated_at,created_at,updated_at
js-2024-physics-2622-04-859,2024,江苏,物理,普通类本科批次,2622,青岛理工大学,04,,(化学),556,,,江苏省教育考试院,https://www.jseea.cn/webfile/index/index_zkxx/2024-07-18/7219509116052443136.html,2024-07-18,2026-07-01T13:21:36.052929+00:00,2026-07-01T13:21:36.052929+00:00
js-2024-physics-2623-01-860,2024,江苏,物理,普通类本科批次,2623,青岛科技大学,01,,(化学),547,,,江苏省教育考试院,https://www.jseea.cn/webfile/index/index_zkxx/2024-07-18/7219509116052443136.html,2024-07-18,2026-07-01T13:21:36.052929+00:00,2026-07-01T13:21:36.052929+00:00
js-2024-physics-2624-02-861,2024,江苏,物理,普通类本科批次,2624,青岛大学,02,,(不限),579,,,江苏省教育考试院,https://www.jseea.cn/webfile/index/index_zkxx/2024-07-18/7219509116052443136.html,2024-07-18,2026-07-01T13:21:36.052929+00:00,2026-07-01T13:21:36.052929+00:00
js-2024-physics-2624-03-862,2024,江苏,物理,普通类本科批次,2624,青岛大学,03,,(化学),576,,,江苏省教育考试院,https://www.jseea.cn/webfile/index/index_zkxx/2024-07-18/7219509116052443136.html,2024-07-18,2026-07-01T13:21:36.052929+00:00,2026-07-01T13:21:36.052929+00:00
js-2024-physics-2631-02-863,2024,江苏,物理,普通类本科批次,2631,山东农业大学,02,,(化学),536,,,江苏省教育考试院,https://www.jseea.cn/webfile/index/index_zkxx/2024-07-18/7219509116052443136.html,2024-07-18,2026-07-01T13:21:36.052929+00:00,2026-07-01T13:21:36.052929+00:00
js-2024-physics-2633-01-864,2024,江苏,物理,普通类本科批次,2633,山东科技大学,01,,(不限),581,,,江苏省教育考试院,https://www.jseea.cn/webfile/index/index_zkxx/2024-07-18/7219509116052443136.html,2024-07-18,2026-07-01T13:21:36.052929+00:00,2026-07-01T13:21:36.052929+00:00
js-2024-physics-2633-02-865,2024,江苏,物理,普通类本科批次,2633,山东科技大学,02,,(不限)(中外合作办学),538,,,江苏省教育考试院,https://www.jseea.cn/webfile/index/index_zkxx/2024-07-18/7219509116052443136.html,2024-07-18,2026-07-01T13:21:36.052929+00:00,2026-07-01T13:21:36.052929+00:00
js-2024-physics-2633-03-866,2024,江苏,物理,普通类本科批次,2633,山东科技大学,03,,(化学),544,,,江苏省教育考试院,https://www.jseea.cn/webfile/index/index_zkxx/2024-07-18/7219509116052443136.html,2024-07-18,2026-07-01T13:21:36.052929+00:00,2026-07-01T13:21:36.052929+00:00
js-2024-physics-2633-04-867,2024,江苏,物理,普通类本科批次,2633,山东科技大学,04,,(化学)(中外合作办学),547,,,江苏省教育考试院,https://www.jseea.cn/webfile/index/index_zkxx/2024-07-18/7219509116052443136.html,2024-07-18,2026-07-01T13:21:36.052929+00:00,2026-07-01T13:21:36.052929+00:00
js-2024-physics-2633-05-868,2024,江苏,物理,普通类本科批次,2633,山东科技大学,05,,(地理),584,,,江苏省教育考试院,https://www.jseea.cn/webfile/index/index_zkxx/2024-07-18/7219509116052443136.html,2024-07-18,2026-07-01T13:21:36.052929+00:00,2026-07-01T13:21:36.052929+00:00
